{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 169000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 1024000.0, 'time': 1485996576558.0, 'current_1': 37900.0, 'flight_mode': 0.0, 'mag_z': -10.5, 'mag_y': 9.8, 'mag_x': 75.9, 'current_2': 100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580609.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.600000000000001, 'mag_x': 75.2, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580685.0, 'current_1': 20400.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.3, 'mag_x': 75.3, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580762.0, 'current_1': 21600.0, 'flight_mode': 0.0, 'mag_z': -10.600000000000001, 'mag_y': 9.4, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580838.0, 'current_1': 19800.0, 'flight_mode': 0.0, 'mag_z': -10.600000000000001, 'mag_y': 9.8, 'mag_x': 75.7, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580914.0, 'current_1': 20300.0, 'flight_mode': 0.0, 'mag_z': -10.5, 'mag_y': 9.3, 'mag_x': 75.5, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996580990.0, 'current_1': 20600.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.5, 'mag_x': 75.8, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581067.0, 'current_1': 17800.0, 'flight_mode': 0.0, 'mag_z': -10.600000000000001, 'mag_y': 9.9, 'mag_x': 75.8, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581144.0, 'current_1': 18200.0, 'flight_mode': 0.0, 'mag_z': -11.4, 'mag_y': 9.700000000000001, 'mag_x': 75.7, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581220.0, 'current_1': 18800.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.8, 'mag_x': 75.8, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581296.0, 'current_1': 17600.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.8, 'mag_x': 75.3, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581373.0, 'current_1': 21500.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.5, 'mag_x': 75.5, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581449.0, 'current_1': 22500.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.8, 'mag_x': 76.0, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581525.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.5, 'mag_x': 75.7, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581602.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 10.0, 'mag_x': 75.60000000000001, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581678.0, 'current_1': 21000.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.60000000000001, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581754.0, 'current_1': 20300.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581831.0, 'current_1': 20300.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 9.8, 'mag_x': 75.60000000000001, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581907.0, 'current_1': 21400.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.4, 'mag_x': 75.4, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996581983.0, 'current_1': 20600.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.2, 'current_2': 1700.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582059.0, 'current_1': 20500.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582136.0, 'current_1': 21000.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.9, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582212.0, 'current_1': 8500.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.9, 'mag_x': 75.7, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582289.0, 'current_1': 19400.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.4, 'mag_x': 75.8, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582365.0, 'current_1': 18900.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.8, 'mag_x': 76.10000000000001, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582441.0, 'current_1': 18400.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.5, 'mag_x': 75.5, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582518.0, 'current_1': 20300.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 10.0, 'mag_x': 75.7, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582594.0, 'current_1': 20700.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.700000000000001, 'mag_x': 75.4, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582671.0, 'current_1': 19600.0, 'flight_mode': 0.0, 'mag_z': -11.200000000000001, 'mag_y': 10.100000000000001, 'mag_x': 75.4, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 1024000.0, 'time': 1485996582747.0, 'current_1': 39300.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.700000000000001, 'mag_x': 75.5, 'current_2': 2300.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582824.0, 'current_1': 20100.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.5, 'mag_x': 75.5, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582900.0, 'current_1': 19500.0, 'flight_mode': 0.0, 'mag_z': -10.3, 'mag_y': 9.9, 'mag_x': 75.7, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996582976.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.4, 'current_2': 1600.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583052.0, 'current_1': 21300.0, 'flight_mode': 0.0, 'mag_z': -11.5, 'mag_y': 10.0, 'mag_x': 75.5, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 168000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583129.0, 'current_1': 21600.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.600000000000001, 'mag_x': 76.0, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 10.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583205.0, 'current_1': 18700.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.4, 'mag_x': 75.3, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583281.0, 'current_1': 19500.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.600000000000001, 'mag_x': 75.7, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583358.0, 'current_1': 21200.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.5, 'mag_x': 75.60000000000001, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583434.0, 'current_1': 21700.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.8, 'mag_x': 75.7, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583510.0, 'current_1': 22000.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 10.0, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583587.0, 'current_1': 17700.0, 'flight_mode': 0.0, 'mag_z': -11.4, 'mag_y': 9.5, 'mag_x': 76.0, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583663.0, 'current_1': 21600.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.3, 'mag_x': 75.4, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583739.0, 'current_1': 20800.0, 'flight_mode': 0.0, 'mag_z': -11.0, 'mag_y': 9.600000000000001, 'mag_x': 75.7, 'current_2': 2000.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583816.0, 'current_1': 19700.0, 'flight_mode': 0.0, 'mag_z': -10.9, 'mag_y': 9.600000000000001, 'mag_x': 75.60000000000001, 'current_2': 1500.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583892.0, 'current_1': 21600.0, 'flight_mode': 0.0, 'mag_z': -11.700000000000001, 'mag_y': 9.9, 'mag_x': 75.9, 'current_2': 1800.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996583968.0, 'current_1': 22500.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 9.9, 'mag_x': 75.7, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584044.0, 'current_1': 21500.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.8, 'mag_x': 75.9, 'current_2': 2200.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584121.0, 'current_1': 20200.0, 'flight_mode': 0.0, 'mag_z': -10.700000000000001, 'mag_y': 10.0, 'mag_x': 75.7, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584197.0, 'current_1': 18600.0, 'flight_mode': 0.0, 'mag_z': -11.3, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584274.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.600000000000001, 'mag_x': 75.8, 'current_2': 2100.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584350.0, 'current_1': 6200.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.9, 'mag_x': 75.7, 'current_2': 400.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584426.0, 'current_1': 21300.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.700000000000001, 'mag_x': 75.60000000000001, 'current_2': 1900.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584503.0, 'current_1': 22000.0, 'flight_mode': 0.0, 'mag_z': -11.100000000000001, 'mag_y': 9.9, 'mag_x': 75.7, 'current_2': 1500.0}
{'gps_lat': 37276000000000.0, 'gps_spd': 0.0, 'temp': 167000.0, 'gps_lon': -121827000000000.0, 'gps_alt': 8350.0, 'squib_deployed': 0.0, 'a_z': 100.0, 'a_y': 0.0, 'a_x': 0.0, 'volt_b1': 3456000.0, 'pressure': 1004.4000000000001, 'volt_b2': 896000.0, 'time': 1485996584579.0, 'current_1': 22100.0, 'flight_mode': 0.0, 'mag_z': -10.8, 'mag_y': 9.200000000000001, 'mag_x': 75.7, 'current_2': 1600.0}
